i,j,lon,lat,temp,X,Y,flag
296,378,126.846,33.651,24.381,300282.281,3725530.25,2
296,379,126.846,33.68,24.994,300349.531,3728757.5,2
296,380,126.846,33.709,25.526,300416.875,3731984.75,2
297,359,126.878,33.096,26.668,301995.469,3663898.75,2
297,360,126.878,33.125,26.616,302061.219,3667148,2
297,361,126.878,33.154,26.195,302127.031,3670397,2
297,362,126.878,33.184,25.854,302192.875,3673646.25,2
297,363,126.878,33.213,25.661,302258.781,3676895.5,2
297,364,126.878,33.242,25.509,302324.531,3680133.5,2
297,365,126.878,33.271,25.325,302390.531,3683382.75,2
297,366,126.878,33.301,25.145,302456.375,3686621,2
297,367,126.878,33.33,25.287,302522.5,3689870.25,2
297,368,126.878,33.359,25.254,302588.438,3693108.5,2
297,374,126.878,33.534,23.763,302985.188,3712537.75,2
297,375,126.878,33.563,23.637,303051.469,3715776,2
297,376,126.878,33.593,23.741,303117.594,3719003.25,2
297,377,126.878,33.622,24.064,303184,3722241.5,2
297,378,126.878,33.651,24.461,303250.219,3725468.75,2
297,379,126.878,33.68,25.01,303316.5,3728696,2
297,380,126.878,33.709,25.543,303382.844,3731923.25,2
298,359,126.91,33.096,26.637,304973.031,3663839,2
298,360,126.91,33.125,26.666,305037.781,3667088,2
298,361,126.91,33.154,26.35,305102.594,3670337.25,2
298,362,126.91,33.184,26.028,305167.469,3673586.5,2
298,363,126.91,33.213,25.819,305232.375,3676835.5,2
298,364,126.91,33.242,25.703,305297.125,3680073.75,2
298,365,126.91,33.271,25.641,305362.156,3683323,2
298,366,126.91,33.301,25.492,305427,3686561,2
298,367,126.91,33.33,25.5,305492.125,3689810.25,2
298,368,126.91,33.359,25.381,305557.062,3693048.5,2
298,369,126.91,33.388,25.241,305622.062,3696286.5,2
298,370,126.91,33.417,25.016,305687.125,3699524.75,2
298,374,126.91,33.534,23.724,305947.844,3712477.5,2
298,375,126.91,33.563,23.677,306013.125,3715715.75,2
298,376,126.91,33.593,23.902,306078.281,3718943,2
298,377,126.91,33.622,24.255,306143.688,3722181.25,2
298,378,126.91,33.651,24.482,306208.906,3725408.5,2
298,379,126.91,33.68,24.948,306274.188,3728635.75,2
298,380,126.91,33.709,25.482,306339.5,3731863,2
299,360,126.942,33.125,26.695,308023.656,3667029,2
299,361,126.942,33.154,26.535,308087.5,3670278.25,2
299,362,126.942,33.184,26.312,308151.375,3673527.25,2
299,363,126.942,33.213,26.113,308215.281,3676776.5,2
299,364,126.942,33.242,25.961,308279.031,3680014.5,2
299,365,126.942,33.271,25.886,308343.062,3683263.75,2
299,366,126.942,33.301,25.844,308406.906,3686501.75,2
299,367,126.942,33.33,25.819,308471.031,3689751,2
299,368,126.942,33.359,25.711,308535,3692989,2
299,369,126.942,33.388,25.627,308599,3696227.25,2
299,370,126.942,33.417,25.427,308663.062,3699465.5,2
299,371,126.942,33.447,25.271,308727.156,3702703.5,2
299,372,126.942,33.476,24.988,308791.312,3705941.75,2
299,374,126.942,33.534,23.846,308919.75,3712418.25,2
299,375,126.942,33.563,23.844,308984.062,3715656.25,2
299,376,126.942,33.593,24.165,309048.188,3718883.5,2
299,377,126.942,33.622,24.433,309112.594,3722121.75,2
299,378,126.942,33.651,24.493,309176.812,3725349,2
299,379,126.942,33.68,24.843,309241.094,3728576,2
299,380,126.942,33.709,25.347,309305.438,3731803.25,2
300,361,126.974,33.154,26.669,311072.344,3670220,2
300,362,126.974,33.184,26.516,311135.219,3673469,2
300,363,126.974,33.213,26.257,311198.156,3676718.25,2
300,364,126.974,33.242,26.069,311260.906,3679956.25,2
300,365,126.974,33.271,26.044,311323.938,3683205.25,2
300,366,126.974,33.301,26.091,311386.812,3686443.5,2
300,367,126.974,33.33,26.073,311449.938,3689692.5,2
300,368,126.974,33.359,25.992,311512.875,3692930.75,2
300,369,126.974,33.388,25.885,311575.875,3696168.75,2
300,370,126.974,33.417,25.75,311638.938,3699407,2
300,371,126.974,33.447,25.497,311702.062,3702645,2
300,372,126.974,33.476,25.27,311765.219,3705883.25,2
300,373,126.974,33.505,24.925,311828.406,3709121.5,2
300,374,126.974,33.534,24.187,311891.656,3712359.5,2
300,375,126.974,33.563,24.247,311954.969,3715597.75,2
300,376,126.974,33.593,24.381,312018.094,3718825,2
300,377,126.974,33.622,24.587,312081.5,3722063.25,2
300,378,126.974,33.651,24.537,312144.719,3725290.25,2
300,379,126.974,33.68,24.759,312208,3728517.5,2
300,380,126.974,33.709,25.192,312271.312,3731744.5,2
301,362,127.006,33.184,26.597,314109.75,3673412,2
301,363,127.006,33.213,26.315,314171.688,3676661,2
301,364,127.006,33.242,26.177,314233.438,3679899,2
301,365,127.006,33.271,26.25,314295.469,3683148.25,2
301,366,127.006,33.301,26.328,314357.344,3686386.25,2
301,367,127.006,33.33,26.281,314419.469,3689635.25,2
301,368,127.006,33.359,26.157,314481.438,3692873.5,2
301,369,127.006,33.388,26.007,314543.469,3696111.5,2
301,370,127.006,33.417,25.843,314605.531,3699349.5,2
301,371,127.006,33.447,25.491,314667.625,3702587.75,2
301,372,127.006,33.476,25.084,314729.781,3705825.75,2
301,373,127.006,33.505,24.711,314792,3709064,2
301,374,127.006,33.534,24.591,314854.25,3712302.25,2
301,375,127.006,33.563,25.022,314916.562,3715540.25,2
301,376,127.006,33.593,24.723,314978.688,3718767.5,2
301,377,127.006,33.622,24.747,315041.094,3722005.75,2
301,378,127.006,33.651,24.637,315103.312,3725232.75,2
301,379,127.006,33.68,24.744,315165.594,3728460,2
301,380,127.006,33.709,25.078,315227.938,3731687,2
302,363,127.038,33.213,26.431,317154.5,3676604.5,2
302,364,127.038,33.242,26.348,317215.281,3679842.5,2
302,365,127.038,33.271,26.465,317276.312,3683091.75,2
302,366,127.038,33.301,26.53,317337.188,3686329.75,2
302,367,127.038,33.33,26.423,317398.312,3689578.75,2
302,368,127.038,33.359,26.256,317459.281,3692817,2
302,369,127.038,33.388,26.105,317520.312,3696055,2
302,370,127.038,33.417,25.927,317581.375,3699293,2
302,371,127.038,33.447,25.6,317642.469,3702531,2
302,372,127.038,33.476,25.251,317703.656,3705769.25,2
302,373,127.038,33.505,25.091,317764.844,3709007.25,2
302,374,127.038,33.534,25.19,317826.094,3712245.5,2
302,375,127.038,33.563,25.336,317887.406,3715483.5,2
302,376,127.038,33.593,25.001,317948.531,3718710.75,2
302,377,127.038,33.622,24.909,318009.938,3721948.75,2
302,378,127.038,33.651,24.777,318071.188,3725176,2
302,379,127.038,33.68,24.803,318132.438,3728403,2
302,380,127.038,33.709,25.035,318193.781,3731630.25,2
303,364,127.07,33.242,26.5,320197.094,3679787,2
303,365,127.07,33.271,26.625,320257.125,3683036,2
303,366,127.07,33.301,26.679,320317,3686274,2
303,367,127.07,33.33,26.516,320377.125,3689523.25,2
303,368,127.07,33.359,26.29,320437.125,3692761.25,2
303,369,127.07,33.388,26.115,320497.125,3695999.25,2
303,370,127.07,33.417,25.961,320557.188,3699237.25,2
303,371,127.07,33.447,25.75,320617.312,3702475.5,2
303,372,127.07,33.476,25.492,320677.469,3705713.5,2
303,373,127.07,33.505,25.353,320737.688,3708951.5,2
303,374,127.07,33.534,25.417,320797.938,3712189.75,2
303,375,127.07,33.563,25.412,320858.25,3715427.75,2
303,376,127.07,33.593,25.19,320918.375,3718654.75,2
303,377,127.07,33.622,25.058,320978.781,3721893,2
303,378,127.07,33.651,24.908,321039,3725120,2
303,379,127.07,33.68,24.891,321099.281,3728347.25,2
304,366,127.102,33.301,26.776,323287.5,3686219.5,2
304,367,127.102,33.33,26.594,323346.625,3689468.75,2
304,368,127.102,33.359,26.31,323405.594,3692706.75,2
304,369,127.102,33.388,26.083,323464.625,3695944.75,2
304,370,127.102,33.417,25.931,323523.719,3699182.75,2
304,371,127.102,33.447,25.803,323582.812,3702420.75,2
304,372,127.102,33.476,25.655,323642,3705658.75,2
304,373,127.102,33.505,25.53,323701.188,3708897,2
304,374,127.102,33.534,25.505,323760.469,3712135,2
304,375,127.102,33.563,25.486,323819.75,3715373,2
304,376,127.102,33.593,25.347,323878.906,3718600,2
304,377,127.102,33.622,25.19,323938.312,3721838.25,2
304,378,127.102,33.651,25.011,323997.531,3725065.25,2
304,379,127.102,33.68,24.968,324056.812,3728292.25,2
305,367,127.134,33.33,26.687,326325.406,3689415,2
305,368,127.134,33.359,26.399,326383.375,3692653,2
305,369,127.134,33.388,26.116,326441.406,3695891,2
305,370,127.134,33.417,25.914,326499.5,3699129,2
305,371,127.134,33.447,25.8,326557.625,3702367,2
305,372,127.134,33.476,25.72,326615.781,3705605,2
305,373,127.134,33.505,25.646,326674,3708843,2
305,374,127.134,33.534,25.599,326732.25,3712081,2
305,375,127.134,33.563,25.565,326790.562,3715319.25,2
305,376,127.134,33.593,25.466,326848.688,3718546.25,2
305,377,127.134,33.622,25.293,326907.094,3721784.25,2
305,378,127.134,33.651,25.087,326965.312,3725011.25,2
306,369,127.166,33.388,26.264,329418.188,3695838,2
306,370,127.166,33.417,25.997,329475.25,3699076,2
306,371,127.166,33.447,25.841,329532.375,3702314,2
306,372,127.166,33.476,25.769,329589.562,3705552,2
306,373,127.166,33.505,25.726,329646.75,3708790,2
306,374,127.166,33.534,25.689,329704.031,3712028,2
306,375,127.166,33.563,25.642,329761.312,3715266,2
306,376,127.166,33.593,25.546,329818.469,3718493,2
307,370,127.198,33.417,26.176,332451,3699024,2
307,371,127.198,33.447,25.967,332507.125,3702262,2
307,372,127.198,33.476,25.872,332563.281,3705500,2
307,373,127.198,33.505,25.828,332619.5,3708738,2
307,374,127.198,33.534,25.784,332675.75,3711976,2
